num,id,title,first_artist,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
11,18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,Marshmello,"['Marshmello', 'Anne-Marie', 'R3HAB']",0.545,0.814,9,-4.398,0,0.028,0.0,0.0969,0.696,104.93,157143,4,57
12,2Y6I8OVTgvz1Yuch4oQJcO,Say My Name (feat. Bebe Rexha & J Balvin) - Afrojack & Chasner Remix,David Guetta,"['David Guetta', 'Bebe Rexha', 'J Balvin', 'Afrojack', 'Chasner']",0.406,0.91,10,-3.916,0,0.0052,0.00236,0.0783,0.239,127.974,251446,4,62
13,5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,AronChupa,"['AronChupa', 'Little Sis Nora']",0.883,0.817,0,-5.414,1,0.601,0.00449,0.11,0.595,128.078,166849,4,73
14,6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),The Chainsmokers,"['The Chainsmokers', 'ILLENIUM', 'Lennon Stella']",0.294,0.505,3,-8.106,1,0.12,0.0,0.0977,0.357,85.332,209893,1,4
15,2ONRkpOJ6X91GMXMthtT0M,Ride It - Jonas Blue Remix,Regard,"['Regard', 'Jonas Blue']",0.689,0.946,7,-3.814,0,0.00658,0.00189,0.262,0.392,125.037,182400,4,70
16,31OqWK8Lc6GnUbnLG3GqPX,Happier - Breathe Carolina Remix,Marshmello,"['Marshmello', 'Bastille', 'Breathe Carolina']",0.691,0.924,0,-3.839,1,0.00828,3.8e-06,0.402,0.34,125.983,158095,4,57
17,3vxt76P5lIYPUlGs4nD4dc,i'm so tired... - MNEK remix,Lauv,"['Lauv', 'Troye Sivan', 'MNEK']",0.635,0.87,0,-9.198,1,0.16,0.000768,0.165,0.146,108.989,200000,4,0
18,52lFClZTgHPAhG8B7VXtFZ,How Long - EDX's Dubai Skyline Remix,Charlie Puth,"['Charlie Puth', 'EDX']",0.786,0.775,1,-5.316,0,0.156,0.000103,0.0962,0.659,122.002,192787,4,0
19,2CqnpBHeQGfgj8FDB7zuTv,Solo (feat. Demi Lovato) - Wideboys Remix,Clean Bandit,"['Clean Bandit', 'Demi Lovato', 'Wideboys']",0.659,0.946,11,-3.73,0,0.219,0.0,0.143,0.498,122.045,188852,4,47
20,3Whyr0c7Iji5UhZOn8OMBz,Done for Me - Loud Luxury Remix,Charlie Puth,"['Charlie Puth', 'Kehlani', 'Loud Luxury']",0.832,0.686,11,-5.405,0,0.0122,0.0,0.334,0.48,122.948,176585,4,0
21,6PnfLB5Z1DtXFMqhNn6wDY,It Ain't Me - Tiësto's AFTR:HRS Remix,Kygo,"['Kygo', 'Selena Gomez', 'Tiësto']",0.645,0.657,0,-5.362,1,0.0162,0.000154,0.0607,0.538,115.088,192000,4,52
22,7foafyqmJYUdhGBpIusueW,How Deep Is Your Love - Chris Lake Remix,Calvin Harris,"['Calvin Harris', 'Disciples', 'Chris Lake']",0.727,0.85,4,-4.991,0,0.00224,0.00843,0.412,0.28,121.973,306227,4,58
23,2D20D6gxMn8iJV4ij30DIV,Habits (Stay High) - The Chainsmokers Radio Edit,Tove Lo,"['Tove Lo', 'The Chainsmokers']",0.678,0.825,10,-5.923,1,0.00422,0.00235,0.131,0.0388,128.018,264920,4,50
24,6siDDghVE7fxel5o7fE4OF,Sweater Weather,Gaullin,"['Gaullin', 'Julian Perretta']",0.57,0.873,5,-5.188,0,0.00853,0.0,0.365,0.236,125.086,171133,4,71
25,3qwQ3PEudWSXRaWbsJUUx5,Stay - Jonas Blue Remix,Zedd,"['Zedd', 'Alessia Cara', 'Jonas Blue']",0.763,0.846,5,-4.545,0,0.0096,0.00803,0.0403,0.564,125.009,266341,4,43
26,5qEK1dvlPMpOYZTBFPGGPV,Scared To Be Lonely - Conro Remix,Martin Garrix,"['Martin Garrix', 'Dua Lipa', 'Conro']",0.501,0.683,1,-4.261,0,0.178,2.7e-06,0.385,0.319,154.901,202839,4,47
27,6piSzfRUIO5Cutz5DChf6e,Body,Lucas Estrada,"['Lucas Estrada', 'Lovespeake']",0.838,0.726,7,-6.052,0,0.0169,0.305,0.102,0.897,120.025,153472,4,59
28,0vmPJwb0CtOalarg44h7IP,Let's Hurt Tonight - BUNT. Remix,OneRepublic,"['OneRepublic', 'BUNT.']",0.402,0.766,5,-3.445,1,0.0187,0.000132,0.781,0.156,126.789,230685,4,0
29,6mVhM3dS3m66VZLMhzlmVk,Lose My Mind,Wahlstedt,"['Wahlstedt', 'RudeLies']",0.765,0.873,1,-3.001,0,0.204,0.000322,0.361,0.772,126.003,162619,4,28
30,0wWDqoqrjFJjvpbYR5oMKn,2U - Seeb Remix,David Guetta,"['David Guetta', 'Justin Bieber', 'Seeb']",0.639,0.735,8,-4.948,0,0.141,0.0,0.17,0.578,139.984,214812,4,27
31,5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),Alan Walker,"['Alan Walker', 'Noah Cyrus', 'Digital Farm Animals', 'Juliander']",0.658,0.678,1,-4.407,1,0.303,0.0,0.361,0.662,97.976,199111,4,67
32,4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know (feat. Calle Lehmann),Gryffin,"['Gryffin', 'SLANDER', 'Calle Lehmann']",0.513,0.788,0,-4.629,1,0.00968,0.0,0.11,0.234,139.987,238459,4,68
33,46rZgRYU1H5Xnv0n75OGis,Deep Down Low,Valentino Khan,['Valentino Khan'],0.794,0.896,5,-1.514,0,0.00371,0.615,0.0876,0.5,125.999,190476,4,58
34,4yOJrZbuWErrceGfZ0bR78,No Scrubs - Radio Edit,Sam Robs,"['Sam Robs', 'Kelvin Wood']",0.559,0.805,8,-6.33,0,0.212,1.66e-06,0.0956,0.54,123.885,173810,4,66
35,42l7yCT9PtsgqCzRtdtwL5,Lately,Chasing Abbey,['Chasing Abbey'],0.902,0.542,2,-6.345,1,0.0667,0.000219,0.0975,0.513,121.046,171320,4,45
36,2DGa7iaidT5s0qnINlwMjJ,The Spectre,Alan Walker,['Alan Walker'],0.654,0.711,1,-7.437,0,0.0214,0.00191,0.0903,0.198,127.957,193788,4,72
37,65ES1qwOB577ZnTkizMXJJ,HUMBLE. - SKRILLEX REMIX,Skrillex,"['Skrillex', 'Kendrick Lamar']",0.901,0.934,11,-2.345,1,0.00794,7.68e-05,0.194,0.868,150.037,156800,4,72
38,78EMTtPQQ70KQ2F81YYeNU,Deep Down Below,Andreas Moss,"['Andreas Moss', 'Yacht Money']",0.736,0.914,2,-4.633,0,0.145,0.0,0.191,0.533,104.982,216852,4,19
39,02shCNmb6IvgB5jLqKjtkK,Nevada,Vicetone,"['Vicetone', 'Cozi Zuehlsdorff']",0.605,0.783,3,-4.271,1,0.299,0.000175,0.133,0.105,124.015,208562,4,73
40,4f3NHOxgC8Bg21IJBg4cZ3,Freaks - Radio Edit,Timmy Trumpet,"['Timmy Trumpet', 'Savage']",0.882,0.965,4,-0.818,1,0.0136,0.388,0.206,0.759,128.129,169160,4,66
41,00L5zl0hO6lO069lzRWNkW,Praying - Frank Walker Remix,Kesha,"['Kesha', 'Frank Walker']",0.534,0.84,7,-4.535,0,0.019,8.97e-06,0.197,0.278,159.97,179250,4,40
42,6edRwpFL0wi54tJDzerUEF,Naked - Syn Cole Remix,Jonas Blue,"['Jonas Blue', 'MAX', 'Syn Cole']",0.686,0.849,6,-3.06,1,0.148,7.85e-05,0.145,0.663,126.024,180000,4,44
43,2HUrnrn2N9XQvbvnDh5jPU,Pursuit of Happiness - Steve Aoki Remix,Kid Cudi,['Kid Cudi'],0.723,0.556,0,-11.394,1,0.0163,0.0026,0.0505,0.608,128.027,373055,4,0
44,2GQEM9JuHu30sGFvRYeCxz,Faded,ZHU,['ZHU'],0.867,0.477,9,-7.183,0,0.00843,0.175,0.113,0.614,124.979,223480,4,62
45,2GoLbyGzBYqDBq65hWs5ml,Alone - CID Remix,Halsey,"['Halsey', 'Big Sean', 'Stefflon Don', 'CID']",0.711,0.798,2,-4.115,0,0.0223,1.71e-05,0.185,0.641,124.967,226562,4,46
46,0Xa7b1Kw7I08dD2k7zZKtV,Where The Love Goes,Anjulie,"['Anjulie', 'Oskar Flood']",0.736,0.678,0,-5.315,0,0.23,1.91e-06,0.237,0.529,157.978,184207,4,0
0,2tpIAmAq9orm1Owh5pja1w,Greedy,Ariana Grande,['Ariana Grande'],0.619,0.705,1,-5.335,1,0.0323,0.0,0.0919,0.844,109.975,214907,4,67
1,6tF92PMv01Ug9Dh8Rmy6nH,New Rules,Dua Lipa,['Dua Lipa'],0.762,0.7,9,-6.021,0,0.00261,1.56e-05,0.153,0.608,116.073,209320,4,53
2,089XJfZCapAEf3dkVoGQtq,Problem,Natalia Kills,['Natalia Kills'],0.549,0.955,8,-3.145,1,0.148,3.21e-05,0.441,0.669,169.886,223227,4,54
3,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,['Ariana Grande'],0.726,0.554,5,-5.29,0,0.0421,0.0,0.106,0.335,169.999,190440,4,78
4,14FmT2vkYihAs64ixAbk6t,Self Control,Bebe Rexha,['Bebe Rexha'],0.652,0.773,11,-4.815,0,0.0593,0.0,0.0615,0.183,97.515,174507,4,59
5,1TIiWomS4i0Ikaf9EKdcLn,disco tits,Tove Lo,['Tove Lo'],0.79,0.728,7,-6.523,1,0.025,0.00106,0.172,0.333,110.059,223795,4,64
6,5UJI94psRjlSPyLztf7yQo,Don't Call Me Up - R3HAB Remix,Mabel,"['Mabel', 'R3HAB']",0.752,0.812,6,-4.41,0,0.287,2.45e-05,0.0897,0.58,108.05,153333,4,0
7,6hyAHSZHku6qq8FKolMUdI,Mirrors,Natalia Kills,['Natalia Kills'],0.542,0.792,1,-2.897,0,0.044,0.0,0.176,0.36,130.037,196627,4,50
8,7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,['Camila Cabello'],0.74,0.498,11,-6.684,0,0.0169,0.00282,0.319,0.652,98.016,207039,4,71
9,3vvvxijSiLemsZPIZGFpo4,Mama,Ella Eyre,"['Ella Eyre', 'Banx & Ranx', 'Kiana Ledé']",0.696,0.761,10,-5.227,0,0.0723,0.0,0.228,0.832,129.935,187928,4,54
10,2buPg3KvHsc4TzMEHkeVYn,Boots,Kesha,['Kesha'],0.685,0.704,10,-4.972,0,0.242,0.0,0.339,0.632,124.019,183920,4,46
11,2hloaUoRonYssMuqLCBLTX,bloodline,Ariana Grande,['Ariana Grande'],0.758,0.665,2,-5.188,0,0.0815,0.000157,0.216,0.643,151.976,216893,4,70
12,0hkR93a0LriV2CQUhSXw3h,Lights Down Low (feat. Waka Flocka Flame),Maejor,"['Maejor', 'Waka Flocka Flame']",0.717,0.858,7,-3.469,0,0.0694,2.8e-06,0.0801,0.67,155.41,186120,4,67
13,1NB0VPwAw6Rx8b9qvDKB5M,Automatic,ZHU,"['ZHU', 'AlunaGeorge']",0.791,0.679,6,-6.879,1,0.0129,0.0921,0.364,0.73,121.993,230720,4,53
14,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,['Dua Lipa'],0.794,0.793,11,-4.521,0,0.0125,0.0,0.0952,0.677,123.941,183290,4,85
15,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,"['Ed Sheeran', 'Camila Cabello', 'Cardi B']",0.857,0.621,9,-6.376,0,0.148,0.0,0.0865,0.668,97.989,204467,4,78
16,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,"['Camila Cabello', 'DaBaby']",0.724,0.491,8,-6.024,1,0.018,1.29e-05,0.0887,0.383,105.046,170746,4,80
17,5YouRirMOJa3Vcn7MzyF7X,Go Crazy,Leslie Odom Jr.,['Leslie Odom Jr.'],0.769,0.786,2,-5.377,1,0.13,0.0,0.773,0.732,119.995,206587,4,48
18,3MoV1UsAJmz64LHqyiRMp0,Say My Name,David Guetta,"['David Guetta', 'Bebe Rexha', 'J Balvin']",0.703,0.66,10,-5.119,0,0.137,0.0,0.192,0.79,95.031,198947,4,64
19,04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Bebe Rexha,['Bebe Rexha'],0.63,0.694,11,-6.257,0,0.00281,0.0,0.0719,0.216,97.005,195519,4,77
20,4qULqxfCRhJAXVc75UupQB,No Broken Hearts (feat. Nicki Minaj),Bebe Rexha,"['Bebe Rexha', 'Nicki Minaj']",0.704,0.722,0,-3.524,1,0.0522,0.0,0.0645,0.675,122.094,239991,4,61
21,4XPkcokxbJRup3hjiMbZkE,I Like Boys,Todrick Hall,['Todrick Hall'],0.845,0.827,6,-5.289,0,0.0556,0.000103,0.0562,0.681,123.98,175768,4,0
22,5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,Katy Perry,['Katy Perry'],0.722,0.757,10,-6.207,0,0.185,6.32e-06,0.126,0.721,140.094,185815,4,62
23,77fvnWALKJR0ws1VUx09CY,X (with KAROL G),Jonas Brothers,"['Jonas Brothers', 'KAROL G']",0.715,0.827,4,-5.09,0,0.0485,3.61e-05,0.321,0.75,117.977,185277,4,72
24,5NfJGBAL9mgFPRQxKJmiX2,Miss Me More,Kelsea Ballerini,['Kelsea Ballerini'],0.643,0.72,2,-7.146,1,0.014,0.0,0.0834,0.491,96.028,192840,4,63
25,5lNuqFVMca4vPupY10cH0J,No Promises (feat. Demi Lovato),Cheat Codes,"['Cheat Codes', 'Demi Lovato']",0.739,0.619,10,-6.669,1,0.0572,0.0,0.105,0.58,112.961,222787,4,64
26,3UYiU57SMiAS5LqolhHJw1,Shameless,Camila Cabello,['Camila Cabello'],0.377,0.651,4,-5.437,0,0.0197,5.31e-05,0.174,0.0851,129.698,219742,4,61
27,6uAFJ75WDAoAPyCWJAtvks,Good In Bed,Dua Lipa,['Dua Lipa'],0.68,0.701,5,-5.001,1,0.138,0.000191,0.168,0.649,94.06,218754,4,64
28,1GVF9369j7InydwGztCDIZ,Good In Goodbye,Madison Beer,['Madison Beer'],0.658,0.698,11,-5.95,0,0.433,0.0,0.174,0.456,139.054,141949,4,68
29,2SPEg45ZaUFJCg9GwNmRvw,None Of My Business,Cher Lloyd,['Cher Lloyd'],0.793,0.488,2,-5.807,0,0.428,0.0,0.0823,0.5,133.957,184005,4,63
30,2IhCrmOFqn6Lk1uNTupqH1,LBP,Aint Afraid,"['Aint Afraid', 'Ventaged']",0.563,0.775,11,-4.55,0,0.0303,0.0,0.0456,0.614,192.063,182192,4,43
31,0PXukVbYpvz40KcEFKnIw7,Don't Rush (feat. Headie One),Young T & Bugsey,"['Young T & Bugsey', 'Headie One']",0.961,0.461,9,-8.684,1,0.202,0.00402,0.162,0.324,108.028,207640,4,71
32,28STRBEo3Gp4EthtSk4MGW,Hair (feat. Sean Paul),Little Mix,"['Little Mix', 'Sean Paul']",0.713,0.801,7,-5.781,1,0.00628,1.5e-06,0.825,0.727,153.984,235127,4,63
33,59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,['Jason Derulo'],0.789,0.711,2,-4.248,1,0.0332,0.0,0.0876,0.753,112.985,190306,4,85
34,6vjymPak0JRQC2P84XlI9t,Unholy,Miley Cyrus,['Miley Cyrus'],0.824,0.534,4,-4.679,0,0.0357,3.62e-06,0.0877,0.206,141.983,130187,4,59
35,3uu7C1czskY0vxOeDvAGsU,Salt,Ava Max,['Ava Max'],0.693,0.835,6,-3.242,1,0.131,0.0,0.073,0.744,128.052,180283,4,25
36,5GhJIMWAw0uMLgkdbt6uMz,Fallin’ (Adrenaline),Why Don't We,"[""Why Don't We""]",0.606,0.9,0,-4.504,1,0.0101,0.0,0.075,0.233,133.963,216504,4,74
37,5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),Miley Cyrus,"['Miley Cyrus', 'Dua Lipa']",0.781,0.67,3,-3.912,0,0.0103,0.0,0.0761,0.595,127.99,169333,4,84
38,7bw4hAqx7oUwvIFKOn0Acq,Dangerous (feat. blackbear),DeathbyRomy,"['DeathbyRomy', 'blackbear']",0.43,0.626,9,-6.219,0,0.0158,0.0,0.38,0.613,99.702,126479,4,52
39,2nLS48VLLSsZTw2e4bVJ8o,Wonderland,Roxen,"['Roxen', 'Alexander Rybak']",0.701,0.746,4,-3.191,0,0.275,0.0,0.101,0.437,95.979,170000,4,47
40,2gGLpMzoo80A7jGEIr4ou8,Naked,Jonas Blue,"['Jonas Blue', 'MAX']",0.856,0.622,10,-5.217,0,0.36,0.0,0.0875,0.778,114.976,210921,4,63
41,0sYnQF94tdLTOpyoaJNn7F,Rabbit Hole,Natalia Kills,['Natalia Kills'],0.837,0.982,6,-3.57,0,0.572,0.000238,0.132,0.68,112.978,194587,4,36
42,0OJfMe8oRFFX814OeWzqly,Controversy,Natalia Kills,['Natalia Kills'],0.688,0.88,1,-4.573,1,0.0947,0.0547,0.392,0.39,133.964,291093,4,37
43,0E7g5bxgqdGYaChfGqdKER,Teeth,Lady Gaga,['Lady Gaga'],0.713,0.833,11,-5.198,1,0.0286,0.0,0.0868,0.55,96.012,220693,4,50
44,6BiDHHaky7B7TaxMsY897N,Water,Naïka,['Naïka'],0.854,0.686,11,-6.461,0,0.0577,0.00112,0.086,0.948,120.047,112715,4,49
45,1Upvn947hYjd7VTQghwOHM,Deja Vu,Naïka,['Naïka'],0.695,0.585,2,-5.872,0,0.677,0.000151,0.106,0.712,173.932,186001,4,37
0,6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,Queen,['Queen'],0.497,0.693,8,-7.024,1,0.19,0.0,0.215,0.358,111.539,296493,3,68
1,6vrUTGn5p8IrfTZ0J6sIVM,Iris,The Goo Goo Dolls,['The Goo Goo Dolls'],0.291,0.79,11,-5.683,0,0.00133,5.61e-06,0.0811,0.513,155.667,289907,3,73
2,6xy6jNeNTYwjnKTDzMyHw2,Zombie,The Cranberries,['The Cranberries'],0.309,0.649,7,-8.994,1,0.0158,0.00595,0.367,0.313,166.915,306440,4,0
3,4CJVkjo5WpmUAKp3R44LNb,Sweet Home Alabama,Lynyrd Skynyrd,['Lynyrd Skynyrd'],0.597,0.605,7,-12.013,1,0.181,0.000331,0.118,0.886,97.782,281147,4,20
4,61lqNlVRnWYiR9C7BDJw2l,You Give Love A Bad Name,Bon Jovi,['Bon Jovi'],0.53,0.964,0,-2.571,0,0.0528,4.84e-06,0.372,0.823,122.807,223147,4,0
5,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,['Queen'],0.563,0.865,5,-5.277,1,0.0472,0.000191,0.77,0.601,156.271,209413,4,73
6,40rseNSmGPjO1SRUcE7Our,Carry On Wayward Son,Kansas,['Kansas'],0.483,0.685,0,-8.941,1,0.00184,0.000668,0.457,0.763,127.206,320907,4,40
7,2Nz6aF1umHh5Et6I5H581L,Hooked on a Feeling,Blue Swede,"['Blue Swede', 'Björn Skifs']",0.547,0.82,8,-6.728,1,0.261,0.0,0.3,0.933,118.208,172867,4,64
8,3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,['Billy Joel'],0.712,0.967,7,-5.206,1,0.0771,0.0,0.356,0.895,145.024,287733,4,75
9,5rX6C5QVvvZB7XckETNych,All Summer Long,Kid Rock,['Kid Rock'],0.7,0.864,7,-3.629,1,0.0212,0.0,0.0956,0.887,102.997,297587,4,74
10,2b9lp5A6CqSzwOrBfAFhof,Crazy Train,Ozzy Osbourne,['Ozzy Osbourne'],0.453,0.905,9,-4.001,1,0.36,0.000569,0.26,0.474,137.571,296200,4,33
11,0Ti2dlF2xLjXblvdU5fCxM,Miss Murder,AFI,['AFI'],0.308,0.873,8,-4.542,1,0.00022,0.000729,0.0974,0.686,143.519,206587,4,71
12,22wnCb72tYF0imQFJEJCrP,Smells Like Teen Spirit,Nirvana,['Nirvana'],0.498,0.841,1,-8.993,1,1.33e-05,0.0158,0.15,0.783,116.782,301240,4,0
13,2tk2r9eULnbd7OT9PDFfg6,Tigerblood - Single Version,Vistas,['Vistas'],0.43,0.882,2,-4.305,1,0.000103,3.68e-06,0.138,0.448,170.023,200709,4,40
14,3SdTKo2uVsxFblQjpScoHy,Stand by Me,Ben E. King,['Ben E. King'],0.65,0.306,9,-9.443,1,0.57,7.07e-06,0.0707,0.605,118.068,180056,4,78
15,7Cuk8jsPPoNYQWXK9XRFvG,September,"Earth, Wind & Fire","['Earth, Wind & Fire']",0.694,0.831,9,-7.288,1,0.165,0.000892,0.25,0.98,125.901,215080,4,70
16,631U6DaszJisq3TiaQ0vTM,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,"['Mark Ronson', 'Amy Winehouse']",0.698,0.844,1,-4.789,1,0.00253,0.000426,0.124,0.896,105.828,219413,4,4
17,7wVQgvVVX4penHEGrF5eCL,Beggin',Frankie Valli & The Four Seasons,['Frankie Valli & The Four Seasons'],0.58,0.381,2,-13.455,0,0.0505,0.0,0.126,0.384,129.214,168293,4,47
18,77IRyrOkpKBIlNQu59zdvX,"Can't Take My Eyes off of You - From ""Jersey Boys""",John Lloyd Young,['John Lloyd Young'],0.692,0.794,2,-6.629,1,0.11,0.0,0.138,0.464,131.999,197373,4,42
19,5kD9T7GForh8LnRz5ClbL8,The Middle,Jimmy Eat World,['Jimmy Eat World'],0.634,0.886,2,-3.466,1,0.0291,0.0,0.342,0.922,161.933,168253,4,0
20,6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,['Paramore'],0.517,0.906,1,-3.677,1,0.00272,9.26e-06,0.113,0.731,172.977,211520,4,74
21,0S0d7Qad5v7ZLQiAuwQxab,Kryptonite,3 Doors Down,['3 Doors Down'],0.544,0.877,11,-4.923,0,0.00394,1.49e-05,0.158,0.533,99.027,233933,4,34
22,7aOoPSmSSkWKnh3zi908ty,Sex On Fire,Kings of Leon,['Kings of Leon'],0.542,0.905,9,-5.653,1,0.00172,0.0104,0.136,0.374,153.398,203347,4,0
23,10Nmj3JCNoMeBQ87uw5j8k,Dani California,Red Hot Chili Peppers,['Red Hot Chili Peppers'],0.556,0.913,0,-2.36,1,0.0193,8.59e-06,0.346,0.73,96.184,282160,4,77
24,2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,['Arctic Monkeys'],0.288,0.758,6,-5.692,0,0.00616,0.0,0.303,0.619,97.094,201726,4,79
25,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,['Arctic Monkeys'],0.691,0.631,2,-6.478,1,0.0483,1.13e-05,0.104,0.8,92.004,161124,4,85
26,7cv28LXcjAC3GsXbUvXKbX,I Will Survive - Single Version,Gloria Gaynor,['Gloria Gaynor'],0.777,0.725,0,-8.681,1,0.0131,0.00805,0.246,0.529,116.669,198066,4,72
27,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,['Fall Out Boy'],0.622,0.961,11,-3.198,0,0.00523,0.0,0.0854,0.449,114.452,180267,4,75
28,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",The Offspring,['The Offspring'],0.55,0.917,0,-3.159,1,0.00428,0.0,0.197,0.601,126.115,177827,4,79
29,1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,['Elton John'],0.504,0.904,6,-6.863,1,0.356,0.121,0.14,0.772,176.808,183440,4,81
30,0Zqm1DYMWDQYfahtnC0Xvn,Crocodile Rock - Remastered,Elton John,['Elton John'],0.623,0.773,4,-7.582,0,0.0539,3.15e-05,0.0567,0.97,150.334,236600,4,50
31,24yF1i0a400ktNPzY0Y0iD,Saturday Night’s Alright (For Fighting) - Remastered,Elton John,['Elton John'],0.514,0.976,0,-6.347,1,0.0173,0.104,0.1,0.942,152.895,295833,4,45
32,3Oa9AekIq67UBax1H9bXp6,Don't Go Breaking My Heart - Remastered,Elton John,"['Elton John', 'Kiki Dee']",0.722,0.932,5,-4.761,1,0.158,0.0,0.0914,0.802,131.473,266147,4,50
33,5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,['The Black Keys'],0.356,0.872,2,-7.837,1,0.00417,0.00975,0.0997,0.607,166.3,193653,4,74
34,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),Red Hot Chili Peppers,['Red Hot Chili Peppers'],0.427,0.9,11,-3.674,1,0.116,1.75e-05,0.119,0.599,104.655,334667,4,79
35,4sb6aP473MyK2QJBPSumqY,The Bitch Is Back - Remastered,Elton John,['Elton John'],0.593,0.923,1,-5.321,1,0.0502,0.00203,0.257,0.92,133.122,224793,4,44
36,7rSERmjAT38lC5QhJ8hnQc,I'm Shipping Up To Boston,Dropkick Murphys,['Dropkick Murphys'],0.452,0.928,2,-3.133,1,0.000706,0.000637,0.226,0.6,129.188,153600,4,71
37,0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,Arctic Monkeys,['Arctic Monkeys'],0.728,0.638,5,-6.455,0,0.249,0.0,0.116,0.872,130.014,193030,4,73
38,7clyJIrLkEbXUDwj1tC9zz,Blood // Water,grandson,['grandson'],0.504,0.891,6,-5.632,0,0.00163,0.00199,0.148,0.628,153.988,214520,4,74
39,4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,Amy Winehouse,['Amy Winehouse'],0.705,0.806,9,-3.607,1,0.0132,0.00428,0.0701,0.734,103.383,256947,4,64
40,4caiYv89C9GZdDD1RzshWd,It's Raining Men - Single Version,The Weather Girls,['The Weather Girls'],0.66,0.927,5,-5.867,0,0.461,5.73e-05,0.699,0.458,136.247,211533,4,57
41,4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,['Nirvana'],0.5,0.824,4,-5.846,0,0.00016,0.00161,0.0916,0.539,120.125,218920,4,74
0,1Oaq4rq7EBVUiXGh7yxuYL,Lone Digger,Caravan Palace,['Caravan Palace'],0.769,0.931,5,-5.289,0,0.598,0.0173,0.115,0.874,123.974,229805,4,0
1,0CT0EoTIp9E1B5JQ0Uq2An,Let's Do It,11 Acorn Lane,['11 Acorn Lane'],0.672,0.978,9,-3.246,1,0.138,0.000482,0.212,0.567,126.022,187976,4,38
2,1M6XbocM5f483vYRa52Zzj,A Friend Like Me - Original Mix,Antele Prox.,['Antele Prox.'],0.743,0.866,3,-4.35,0,0.0944,9.66e-05,0.362,0.644,125.962,205371,4,0
3,0Et6FzUqC5JJbxwmACdTlt,It Ain't Right,Pisk,"['Pisk', 'Stuff Smith']",0.881,0.951,11,-5.669,0,0.172,0.00885,0.093,0.732,126.954,218631,4,38
4,4prKnlKzzw1O8KoxjqExdR,Looking Like This,Lyre Le Temps,['Lyre Le Temps'],0.74,0.762,5,-5.172,0,0.0657,0.0,0.182,0.829,115.085,214113,4,52
5,36kaImsnzRzsU6L4cvWP6s,Delight,Jamie Berry,"['Jamie Berry', 'Octavia Rose']",0.801,0.597,0,-6.983,1,0.0746,0.38,0.0856,0.72,120.012,344000,4,52
6,1DxJG8xDWh8T83w6IR8YRx,Mr Magpie - Jamie Berry Remix,The Electric Swing Circus,"['The Electric Swing Circus', 'Jamie Berry']",0.868,0.609,6,-6.081,0,0.0312,0.0129,0.254,0.92,133.99,224588,4,8
7,66U0ASk1VHZsqIkpMjKX3B,Little Swing,AronChupa,"['AronChupa', 'Little Sis Nora']",0.89,0.672,7,-5.532,1,0.707,0.000604,0.177,0.598,126.036,163810,4,61
8,0gg5h5BgdjVlXTti79TUao,All Eyes on Me,Or3o,['Or3o'],0.563,0.808,5,-4.728,0,0.207,1.32e-06,0.282,0.372,110.023,242774,4,62
9,0pzeydDBM1M8oZWAISelAb,Sway With Me - GALXARA Version,GALXARA,['GALXARA'],0.598,0.782,3,-4.161,0,0.00402,9.02e-06,0.366,0.861,130.902,153362,4,48
